Vaccine/Exemption,Dose,Geography Type,Geography,School Year,Estimate (%),Population Size,Percent Surveyed,Footnotes,Number of Exemptions,Survey Type
Exemption,Non-Medical Exemption,States,District of Columbia,2013-14,0.4,7856,,,33,Census
Exemption,Non-Medical Exemption,States,District of Columbia,2014-15,0.5,7840,,,43,Census
Exemption,Non-Medical Exemption,States,District of Columbia,2015-16,0.4,8080,,,33,Census
Exemption,Non-Medical Exemption,States,District of Columbia,2009-10,0.3,6092,,†,20,Census
Exemption,Non-Medical Exemption,States,District of Columbia,2010-11,NA,,,,,NA
Exemption,Non-Medical Exemption,States,District of Columbia,2011-12,0.8,6854,,,53,Census
Exemption,Non-Medical Exemption,States,District of Columbia,2012-13,0.3,7842,,,27,Census
Exemption,Medical Exemption,States,District of Columbia,2014-15,0.6,7840,,,46,Census
Exemption,Medical Exemption,States,District of Columbia,2015-16,0.5,8080,,,44,Census
Exemption,Medical Exemption,States,District of Columbia,2016-17,0.6,8522,,,47,Census
Exemption,Medical Exemption,States,District of Columbia,2017-18,NA,,,,,Census
Exemption,Medical Exemption,States,District of Columbia,2019-20,NA,,,†,,Not Conducted
Exemption,Medical Exemption,States,District of Columbia,2018-19,NA,,,,,Census
Exemption,Medical Exemption,States,District of Columbia,2021-22,0,8959,100,†,4,Census
MMR,,States,District of Columbia,2009-10,NA,6092,100,*,,Census
MMR,,States,District of Columbia,2010-11,NA,,,,,NA
MMR,,States,District of Columbia,2011-12,NA,6854,100,*,,Census
MMR,,States,District of Columbia,2012-13,NA,7842,100,*,,Census
MMR,,States,District of Columbia,2013-14,NA,7856,100,*,,Census
MMR,,States,District of Columbia,2014-15,89.9,7840,100,*,,Census
MMR,,States,District of Columbia,2015-16,88.5,8080,100,*,,Census
Varicella,2 Doses (unknown disease history),States,District of Columbia,2009-10,NA,6092,100,*,,Census
Varicella,1 Dose (unknown disease history),States,District of Columbia,2021-22,NReq,8959,100,*,,Census
Varicella,1 Dose (unknown disease history),States,District of Columbia,2009-10,NA,6092,100,*,,Census
Varicella,1 Dose (unknown disease history),States,District of Columbia,2010-11,NA,,,,,NA
"DTP, DTaP, or DT",,States,District of Columbia,2019-20,NA,,,,,Not Conducted
"DTP, DTaP, or DT",,States,District of Columbia,2021-22,82.2,8959,100,*,,Census
"DTP, DTaP, or DT",,States,District of Columbia,2020-21,78.5,8262,100,*,,Census
Varicella,1 Dose (unknown disease history),States,District of Columbia,2011-12,NA,6854,100,*,,Census
Varicella,1 Dose (unknown disease history),States,District of Columbia,2012-13,NA,7842,100,*,,Census
Varicella,1 Dose (unknown disease history),States,District of Columbia,2013-14,NA,7856,100,*,,Census
Polio,,States,Wyoming,2021-22,93.8,7382,100,*,,Census
Varicella,1 Dose (unknown disease history),States,District of Columbia,2014-15,NA,7840,100,*,,Census
Varicella,1 Dose (unknown disease history),States,District of Columbia,2015-16,NA,8080,100,*,,Census
Varicella,1 Dose (unknown disease history),States,District of Columbia,2019-20,NReq,,,,,Not Conducted
Varicella,1 Dose (unknown disease history),States,District of Columbia,2020-21,NReq,8262,100,*,,Census
Exemption,Any Exemption,States,District of Columbia,2018-19,NA,,,,,Census
Hepatitis B,,States,District of Columbia,2012-13,NA,7842,100,*,,Census
Hepatitis B,,States,District of Columbia,2013-14,NA,7856,100,*,,Census
Hepatitis B,,States,District of Columbia,2014-15,95.4,7840,100,*,,Census
Hepatitis B,,States,District of Columbia,2015-16,92.5,8080,100,*,,Census
Varicella,2 Doses (unknown disease history),States,District of Columbia,2021-22,81,8959,100,*,,Census
Hepatitis B,,States,District of Columbia,2009-10,NA,6092,100,*,,Census
Hepatitis B,,States,District of Columbia,2010-11,NA,,,,,NA
Varicella,2 Doses (unknown disease history),States,District of Columbia,2019-20,NA,,,,,Not Conducted
Varicella,2 Doses (unknown disease history),States,District of Columbia,2020-21,78,8262,100,*,,Census
Varicella,2 Doses (unknown disease history),States,District of Columbia,2010-11,NA,,,,,NA
Varicella,2 Doses (unknown disease history),States,District of Columbia,2011-12,NA,6854,100,*,,Census
Varicella,2 Doses (unknown disease history),States,District of Columbia,2012-13,NA,7842,100,*,,Census
Varicella,2 Doses (unknown disease history),States,District of Columbia,2013-14,NA,7856,100,*,,Census
Varicella,2 Doses (unknown disease history),States,District of Columbia,2014-15,89.5,7840,100,*,,Census
Varicella,2 Doses (unknown disease history),States,District of Columbia,2015-16,88.1,8080,100,*,,Census
Hepatitis B,,States,District of Columbia,2011-12,NA,6854,100,*,,Census
"DTP, DTaP, or DT",,States,District of Columbia,2014-15,89.8,7840,100,*,,Census
"DTP, DTaP, or DT",,States,District of Columbia,2015-16,88.2,8080,100,*,,Census
"DTP, DTaP, or DT",,States,District of Columbia,2010-11,NA,,,,,NA
"DTP, DTaP, or DT",,States,District of Columbia,2011-12,NA,6854,100,*,,Census
"DTP, DTaP, or DT",,States,District of Columbia,2012-13,NA,7842,100,*,,Census
"DTP, DTaP, or DT",,States,District of Columbia,2013-14,NA,7856,100,*,,Census
MMR,,States,District of Columbia,2019-20,NA,,,,,Not Conducted
MMR,,States,District of Columbia,2020-21,78.9,8262,100,*,,Census
MMR,,States,District of Columbia,2021-22,82,8959,100,*,,Census
"DTP, DTaP, or DT",,States,District of Columbia,2009-10,NA,6092,100,*,,Census
Hepatitis B,,States,District of Columbia,2019-20,NA,,,,,Not Conducted
Hepatitis B,,States,District of Columbia,2021-22,92.5,8959,100,*,,Census
Hepatitis B,,States,District of Columbia,2020-21,90,8262,100,*,,Census
Polio,,States,District of Columbia,2009-10,NA,6092,100,*,,Census
Polio,,States,District of Columbia,2010-11,NA,,,,,NA
Polio,,States,District of Columbia,2011-12,NA,6854,100,*,,Census
Exemption,Any Exemption,States,Minnesota,2017-18,3.5,69807,,§,2443,Census
Exemption,Any Exemption,States,Minnesota,2016-17,3.3,69140,,§,2282,Census
Exemption,Any Exemption,States,Minnesota,2018-19,3.7,70085,,§. ||,2613,Census
Exemption,Any Exemption,States,Minnesota,2020-21,2.8,66007,95.2,>=. §. ‡,1879,Census
Exemption,Any Exemption,States,Minnesota,2019-20,3.8,71223,,§.||,2699,Census
Exemption,Non-Medical Exemption,States,Minnesota,2016-17,NA,69140,,§,2143,Census
Exemption,Any Exemption,States,Minnesota,2015-16,3.4,69710,,§,2370,Census
Exemption,Any Exemption,States,Minnesota,2014-15,3,70896,,§,2127,Census
Exemption,Any Exemption,States,Minnesota,2013-14,1.7,72087,,§,1225,Census
Exemption,Any Exemption,States,Minnesota,2012-13,1.6,73310,,§,1181,Census
Exemption,Any Exemption,States,Minnesota,2011-12,1.6,71213,,§,1145,Census
Exemption,Non-Medical Exemption,States,Minnesota,2019-20,3.4,71223,,§.||,2565,Census
Exemption,Non-Medical Exemption,States,Minnesota,2020-21,2.7,66007,95.2,>=. §. ‡,1797,Census
Exemption,Non-Medical Exemption,States,Minnesota,2018-19,3.5,70085,,§. ||,2450,Census
Exemption,Non-Medical Exemption,States,Minnesota,2017-18,3.4,69807,,§,2373,Census
Exemption,Non-Medical Exemption,States,Minnesota,2021-22,3.6,69403,98.7,>=. §. ||,2504,Census
Exemption,Any Exemption,States,Minnesota,2009-10,NA,70653,,,,Not conducted
Exemption,Any Exemption,States,Minnesota,2010-11,NA,,,,,NA
Exemption,Medical Exemption,States,Minnesota,2020-21,0.1,66007,95.2,>=. §. ‡,82,Census
Exemption,Any Exemption,States,Minnesota,2021-22,3.7,69403,98.7,>=. §. ||,2598,Census
Exemption,Medical Exemption,States,Minnesota,2021-22,0.1,69403,98.7,>=. §. ||,93,Census
Exemption,Non-Medical Exemption,States,Minnesota,2012-13,1.6,73310,,§,1149,Census
Exemption,Non-Medical Exemption,States,Minnesota,2011-12,1.5,71213,,§,1086,Census
Exemption,Non-Medical Exemption,States,Minnesota,2010-11,NA,,,,,NA
Exemption,Non-Medical Exemption,States,Minnesota,2009-10,NA,70653,,,,Not conducted
Exemption,Non-Medical Exemption,States,Minnesota,2014-15,2.8,70896,,§,1985,Census
Exemption,Non-Medical Exemption,States,Minnesota,2013-14,1.7,72087,,§,1225,Census
Exemption,Non-Medical Exemption,States,Minnesota,2015-16,3.1,69710,,§,2161,Census
Exemption,Medical Exemption,States,Minnesota,2018-19,0.2,70085,,§. ||,163,Census
Exemption,Medical Exemption,States,Minnesota,2019-20,0.2,71223,,§.||,133,Census
Exemption,Medical Exemption,States,Minnesota,2017-18,0.2,69807,,§,140,Census
Exemption,Medical Exemption,States,Minnesota,2016-17,0.2,69140,,§,138,Census
Exemption,Medical Exemption,States,Minnesota,2015-16,0.2,69710,,§,139,Census
Exemption,Medical Exemption,States,Minnesota,2014-15,0.2,70896,,§,142,Census
Polio,,States,Minnesota,2019-20,92.8,71223,98.7,§,,Census
Exemption,Medical Exemption,States,Minnesota,2013-14,0.1,72087,,§,72,Census
Exemption,Medical Exemption,States,Minnesota,2012-13,0,73310,,§,32,Census
Exemption,Medical Exemption,States,Minnesota,2011-12,0.1,71213,,§,59,Census
Exemption,Medical Exemption,States,Minnesota,2010-11,NA,,,,,NA
Exemption,Medical Exemption,States,Minnesota,2009-10,NA,70653,,,,Not conducted
Polio,,States,Minnesota,2021-22,89.3,69403,98.7,,,Census
Polio,,States,Minnesota,2020-21,89.7,66007,95.2,,,Census
Polio,,States,Minnesota,2012-13,96.7,73310,100,*. ‡ ,,Census
Polio,,States,Minnesota,2013-14,96.6,72087,98.5,‡,,Census
Polio,,States,Minnesota,2014-15,94.3,70896,97.8,,,Census
Polio,,States,Minnesota,2015-16,93.7,69710,97.8,§,,Census
Polio,,States,Minnesota,2017-18,93,69807,98.1,§,,Census
Polio,,States,Minnesota,2016-17,93.7,69140,96.7,§,,Census
Polio,,States,Minnesota,2018-19,92.8,70085,98.1,§,,Census
Varicella,UTD (unknown disease history),States,Minnesota,2021-22,88.7,69403,98.7,,,Census
Varicella,UTD (unknown disease history),States,Minnesota,2020-21,89,66007,95.2,,,Census
MMR (PAC),MMR (PAC),States,Minnesota,2023-24,94.6,,,,,
Varicella,UTD (unknown disease history),States,Minnesota,2023-24,87.2,66032,99.1,,,Census
Exemption,Any Exemption,States,Minnesota,2023-24,5.4,66032,99.1,>=. §. ||,3567,Census
Exemption,Medical Exemption,States,Minnesota,2023-24,0.2,66032,99.1,>=. §. ||,110,Census
Exemption,Non-Medical Exemption,States,Minnesota,2023-24,5.2,66032,99.1,>=. §. ||,3456,Census
MMR (PAC),MMR (PAC),States,Minnesota,2017-18,96.6,,,,,
MMR (PAC),MMR (PAC),States,Minnesota,2018-19,96.4,,,,,
MMR (PAC),MMR (PAC),States,Minnesota,2019-20,96.3,,,,,
MMR (PAC),MMR (PAC),States,Minnesota,2020-21,97.7,,,,,
MMR (PAC),MMR (PAC),States,Minnesota,2021-22,96.3,,,,,
MMR (PAC),MMR (PAC),States,Minnesota,2022-23,95.5,,,,,
Polio,,States,Minnesota,2023-24,88.1,66032,99.1,,,Census
Hepatitis B,,States,Minnesota,2023-24,92.4,66032,99.1,,,Census
Varicella,2 Doses (unknown disease history),States,Minnesota,2023-24,87.2,66032,99.1,,,Census
Varicella,1 Dose (unknown disease history),States,Minnesota,2023-24,NReq,66032,99.1,,,Census
"DTP, DTaP, or DT",,States,Minnesota,2023-24,87.4,66032,99.1,,,Census
MMR,,States,Minnesota,2023-24,87,66032,99.1,,,Census
Varicella,2 Doses (unknown disease history),States,Minnesota,2010-11,NA,,,,,NA
Varicella,2 Doses (unknown disease history),States,Minnesota,2011-12,94.9,71213,99.2,,,Census
Varicella,2 Doses (unknown disease history),States,Minnesota,2012-13,95.9,73310,100,*. ‡ ,,Census
Varicella,2 Doses (unknown disease history),States,Minnesota,2013-14,92.6,72087,98.5,‡,,Census
Varicella,1 Dose (unknown disease history),States,Minnesota,2021-22,NReq,69403,98.7,,,Census
Varicella,2 Doses (unknown disease history),States,Minnesota,2009-10,94,70653,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Minnesota,2014-15,92.7,70896,97.8,,,Census
Varicella,1 Dose (unknown disease history),States,Minnesota,2011-12,NA,71213,99.2,,,Census
Varicella,1 Dose (unknown disease history),States,Minnesota,2015-16,NA,69710,97.8,§,,Census
Varicella,1 Dose (unknown disease history),States,Minnesota,2020-21,NReq,66007,95.2,,,Census
Varicella,1 Dose (unknown disease history),States,Minnesota,2019-20,NReq,71223,98.7,§,,Census
Varicella,1 Dose (unknown disease history),States,Minnesota,2013-14,NA,72087,98.5,‡,,Census
Varicella,1 Dose (unknown disease history),States,Minnesota,2014-15,NA,70896,97.8,,,Census
Varicella,1 Dose (unknown disease history),States,Minnesota,2012-13,NA,73310,100,*. ‡ ,,Census
"DTP, DTaP, or DT",,States,Minnesota,2020-21,89.3,66007,95.2,,,Census
"DTP, DTaP, or DT",,States,Minnesota,2021-22,89,69403,98.7,,,Census
"DTP, DTaP, or DT",,States,Minnesota,2018-19,92.5,70085,98.1,§,,Census
"DTP, DTaP, or DT",,States,Minnesota,2019-20,92.3,71223,98.7,§,,Census
"DTP, DTaP, or DT",,States,Minnesota,2017-18,92.8,69807,98.1,§,,Census
Varicella,1 Dose (unknown disease history),States,Minnesota,2009-10,NA,70653,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Minnesota,2010-11,NA,,,,,NA
Hepatitis B,,States,Minnesota,2011-12,97.5,71213,99.2,,,Census
Hepatitis B,,States,Minnesota,2010-11,NA,,,,,NA
Hepatitis B,,States,Minnesota,2012-13,96.8,73310,100,*. ‡ ,,Census
Hepatitis B,,States,Minnesota,2013-14,96.6,72087,98.5,‡,,Census
Hepatitis B,,States,Minnesota,2017-18,95,69807,98.1,§,,Census
Hepatitis B,,States,Minnesota,2016-17,95.4,69140,96.7,§,,Census
Hepatitis B,,States,Minnesota,2014-15,95.4,70896,97.8,,,Census
Hepatitis B,,States,Minnesota,2015-16,95.2,69710,97.8,§,,Census
Varicella,2 Doses (unknown disease history),States,Minnesota,2018-19,92,70085,98.1,§,,Census
Varicella,2 Doses (unknown disease history),States,Minnesota,2017-18,92.2,69807,98.1,§,,Census
Varicella,2 Doses (unknown disease history),States,Minnesota,2020-21,89,66007,95.2,,,Census
Varicella,2 Doses (unknown disease history),States,Minnesota,2019-20,92,71223,98.7,§,,Census
Varicella,2 Doses (unknown disease history),States,Minnesota,2016-17,92.3,69140,96.7,§,,Census
Varicella,2 Doses (unknown disease history),States,Minnesota,2015-16,92.3,69710,97.8,§,,Census
Varicella,2 Doses (unknown disease history),States,Minnesota,2021-22,88.7,69403,98.7,,,Census
Hepatitis B,,States,Minnesota,2009-10,96.4,70653,100,*,,Census
Hepatitis B,,States,Minnesota,2018-19,95,70085,98.1,§,,Census
Hepatitis B,,States,Minnesota,2019-20,95.1,71223,98.7,§,,Census
Hepatitis B,,States,Minnesota,2020-21,94.6,66007,95.2,,,Census
Hepatitis B,,States,Minnesota,2021-22,93.5,69403,98.7,,,Census
Polio,,States,Minnesota,2009-10,94.8,70653,100,*,,Census
Polio,,States,Minnesota,2010-11,NA,,,,,NA
Polio,,States,Minnesota,2011-12,95.8,71213,99.2,,,Census
MMR,,States,Minnesota,2018-19,92.6,70085,98.1,§,,Census
MMR,,States,Minnesota,2017-18,92.5,69807,98.1,§,,Census
MMR,,States,Minnesota,2020-21,89.8,66007,95.2,,,Census
MMR,,States,Minnesota,2019-20,92.6,71223,98.7,§,,Census
MMR,,States,Minnesota,2016-17,92.8,69140,96.7,§,,Census
MMR,,States,Minnesota,2021-22,89,69403,98.7,,,Census
"DTP, DTaP, or DT",,States,Minnesota,2009-10,94.3,70653,100,*,,Census
"DTP, DTaP, or DT",,States,Minnesota,2010-11,NA,,,,,NA
"DTP, DTaP, or DT",,States,Minnesota,2011-12,95.5,71213,99.2,,,Census
"DTP, DTaP, or DT",,States,Minnesota,2012-13,96.7,73310,100,*. ‡ ,,Census
"DTP, DTaP, or DT",,States,Minnesota,2013-14,96.6,72087,98.5,‡,,Census
"DTP, DTaP, or DT",,States,Minnesota,2016-17,93.2,69140,96.7,§,,Census
"DTP, DTaP, or DT",,States,Minnesota,2014-15,93.7,70896,97.8,,,Census
"DTP, DTaP, or DT",,States,Minnesota,2015-16,93,69710,97.8,§,,Census
MMR,,States,Minnesota,2009-10,95.1,70653,100,*,,Census
MMR,,States,Minnesota,2010-11,NA,,,,,NA
MMR,,States,Minnesota,2011-12,95.7,71213,99.2,,,Census
MMR,,States,Minnesota,2012-13,96.3,73310,100,*. ‡ ,,Census
MMR,,States,Minnesota,2013-14,93.4,72087,98.5,‡,,Census
MMR,,States,Minnesota,2014-15,93.5,70896,97.8,,,Census
MMR,,States,Minnesota,2015-16,92.8,69710,97.8,§,,Census
MMR,,States,South Dakota,2023-24,90.8,11744,99.8,§,,Census
"DTP, DTaP, or DT",,States,South Dakota,2023-24,90.6,11744,99.8,§,,Census
Varicella,1 Dose (unknown disease history),States,South Dakota,2023-24,NReq,11744,99.8,§,,Census
Varicella,2 Doses (unknown disease history),States,South Dakota,2023-24,90.3,11744,99.8,§,,Census
Hepatitis B,,States,South Dakota,2023-24,94.1,11744,99.8,§,,Census
Polio,,States,South Dakota,2023-24,91,11744,99.8,§,,Census
MMR (PAC),MMR (PAC),States,South Dakota,2023-24,94.3,,,,,
Exemption,Non-Medical Exemption,States,South Dakota,2023-24,5.4,11744,99.8,†,637,Census
Exemption,Medical Exemption,States,South Dakota,2023-24,0.2,11744,99.8,†,27,Census
Exemption,Any Exemption,States,South Dakota,2023-24,5.7,11744,99.8,†,664,Census
Varicella,UTD (unknown disease history),States,South Dakota,2023-24,90.3,11744,99.8,§,,Census
MMR (PAC),MMR (PAC),States,South Dakota,2017-18,97.8,,,,,
MMR (PAC),MMR (PAC),States,South Dakota,2018-19,97.4,,,,,
MMR (PAC),MMR (PAC),States,South Dakota,2019-20,97.3,,,,,
MMR (PAC),MMR (PAC),States,South Dakota,2020-21,96.6,,,,,
MMR (PAC),MMR (PAC),States,South Dakota,2021-22,96.5,,,,,
MMR (PAC),MMR (PAC),States,South Dakota,2022-23,95.9,,,,,
Varicella,2 Doses (unknown disease history),States,Louisiana,2022-23,93.6,54314,100,*,,Census
Exemption,Non-Medical Exemption,States,Louisiana,2022-23,2.1,54314,100,,1155,Census
Exemption,Medical Exemption,States,Louisiana,2022-23,0.1,54314,100,<,72,Census
Exemption,Any Exemption,States,Louisiana,2022-23,2.3,54314,100,,1227,Census
Polio,,States,Louisiana,2022-23,98.3,54314,100,*,,Census
Varicella,UTD (unknown disease history),States,Louisiana,2022-23,93.6,54314,100,*,,Census
MMR,,States,Louisiana,2022-23,92.2,54314,100,*,,Census
Hepatitis B,,States,Louisiana,2022-23,99.3,54314,100,*,,Census
"DTP, DTaP, or DT",,States,Louisiana,2022-23,93.1,54314,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Louisiana,2022-23,NReq,54314,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Texas,2012-13,NA,414688,96.6,‡,,Census
Varicella,1 Dose (unknown disease history),States,Texas,2013-14,NA,409255,97.1,‡,,Census
Varicella,1 Dose (unknown disease history),States,Texas,2014-15,NA,406099,98.3,‡,,Census (public); Voluntary response (private)
Varicella,1 Dose (unknown disease history),States,Texas,2015-16,NA,394801,98.7,‡.§,,Census (public); Voluntary response (private)
Varicella,1 Dose (unknown disease history),States,Texas,2011-12,NA,388178,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Texas,2019-20,NReq,398680,99.6,‡.§,,Census
Varicella,1 Dose (unknown disease history),States,Texas,2020-21,NReq,377840,98.9,‡.§,,Census
