Vaccine/Exemption,Dose,Geography Type,Geography,School Year,Estimate (%),Population Size,Percent Surveyed,Footnotes,Number of Exemptions,Survey Type
Exemption,Non-Medical Exemption,States,Utah,2016-17,4.9,49073,NULL,NULL,2395,Census
Exemption,Non-Medical Exemption,States,Maine,2016-17,4.8,13834,NULL,NULL,658,Voluntary response (public). census (private)
Exemption,Non-Medical Exemption,States,Nevada,2016-17,4.3,36885,NULL,†,1585,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Washington,2016-17,4,87142,NULL,NULL,3444,Census
Exemption,Non-Medical Exemption,States,Vermont,2016-17,3.7,6344,NULL,†,234,Census
Exemption,Non-Medical Exemption,States,Michigan,2016-17,3.5,118777,NULL,NULL,4134,Census
Exemption,Non-Medical Exemption,States,Montana,2016-17,3.3,11956,NULL,†,391,Census
Exemption,Non-Medical Exemption,States,North Dakota,2016-17,3.1,9799,NULL,NULL,307,Census
Exemption,Non-Medical Exemption,States,New Hampshire,2016-17,3,12145,NULL,†,365,Census
Exemption,Non-Medical Exemption,States,Hawaii,2016-17,2.7,16325,NULL,†,455,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Georgia,2016-17,2.7,136165,NULL,†,3613,Census
Exemption,Non-Medical Exemption,States,New Mexico,2016-17,2.2,27119,NULL,†,604,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Florida,2016-17,2.1,224463,NULL,†,4725,Census
Exemption,Non-Medical Exemption,States,Illinois,2014-15,1.1,156942,NULL,§,1726,Census
Exemption,Non-Medical Exemption,States,Kansas,2014-15,1.1,39685,NULL,†,454,Census
Exemption,Non-Medical Exemption,States,Massachusetts,2014-15,1.1,74869,NULL,†,803,Census
Exemption,Non-Medical Exemption,States,Nevada,2014-15,1.1,36755,NULL,†,401,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Nebraska,2014-15,1.1,26665,NULL,†,287,Census
Exemption,Non-Medical Exemption,States,South Carolina,2014-15,1,62864,NULL,†. *,648,Stratified 1-stage cluster sample
Exemption,Non-Medical Exemption,States,Tennessee,2014-15,0.9,78276,NULL,†,718,Census
Exemption,Non-Medical Exemption,States,Rhode Island,2014-15,0.9,11163,NULL,†,102,Census
Exemption,Non-Medical Exemption,States,North Carolina,2014-15,0.9,129792,NULL,†. *,1127,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,States,Delaware,2014-15,0.9,11476,NULL,†,106,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Virginia,2014-15,0.8,103821,NULL,†. *,891,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Maryland,2014-15,0.8,75391,NULL,†,571,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,States,North Dakota,2017-18,3.1,10365,NULL,NULL,318,Census
Exemption,Non-Medical Exemption,States,Hawaii,2017-18,3.1,16325,NULL,†,514,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Nevada,2017-18,3.1,37178,NULL,†,1170,Stratified 2-stage cluster sample
MMR,,States,New York,2019-20,98.6,234165,99.9,NULL,NULL,Census
MMR,,States,West Virginia,2019-20,98.2,17114,49.6,¶,NULL,Voluntary response
MMR,,States,Maryland,2019-20,97.9,72443,98.3,‡,NULL,Census (public). voluntary response (private)
Exemption,Non-Medical Exemption,States,Missouri,2017-18,2.1,73113,NULL,§,1535,Census
Exemption,Non-Medical Exemption,States,South Dakota,2017-18,2,12125,NULL,†,238,Census
Exemption,Non-Medical Exemption,States,New Jersey,2017-18,2,107630,NULL,†,2148,Census
Exemption,Non-Medical Exemption,States,Connecticut,2017-18,2,39174,NULL,†,764,Census
Varicella,UTD (or disease history),,,,,,,,,
Varicella,UTD (or disease history),,,,,,,,,
Varicella,UTD (or disease history),,,,,,,,,
Varicella,UTD (or disease history),,,,,,,,,
Varicella,UTD (or disease history),,,,,,,,,
Varicella,UTD (or disease history),,,,,,,,,
Exemption,Non-Medical Exemption,States,Alabama,2015-16,0.7,60392,NULL,†,438,Census
Exemption,Non-Medical Exemption,States,Maryland,2015-16,0.8,72012,NULL,†,601,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,States,Virginia,2015-16,0.9,100074,NULL,†,901,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Tennessee,2015-16,0.9,79233,NULL,†,739,Census
Exemption,Non-Medical Exemption,States,Rhode Island,2015-16,0.9,11165,NULL,†,105,Census
Exemption,Non-Medical Exemption,States,Massachusetts,2015-16,1,72897,NULL,†,760,Census
Exemption,Non-Medical Exemption,States,North Carolina,2015-16,1,128290,NULL,†,1240,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,States,Delaware,2015-16,1.1,11589,NULL,†,131,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Indiana,2015-16,1.1,83525,NULL,†,912,Voluntary response
Exemption,Non-Medical Exemption,States,Illinois,2015-16,1.1,151309,NULL,§,NULL,Census
Exemption,Non-Medical Exemption,States,New Mexico,2015-16,1.2,29049,NULL,†,346,Census
Exemption,Non-Medical Exemption,States,Arkansas,2015-16,1.2,40258,NULL,NULL,491,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,States,Texas,2015-16,1.4,394801,NULL,||,5350,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,States,South Dakota,2015-16,1.4,12181,NULL,†,175,Census
Exemption,Non-Medical Exemption,States,Nebraska,2015-16,1.4,30409,NULL,†,422,Census
Exemption,Non-Medical Exemption,States,Kansas,2015-16,1.4,39555,NULL,†,554,Census
Exemption,Non-Medical Exemption,States,Oklahoma,2015-16,1.5,54335,NULL,NULL,816,Census
Exemption,Non-Medical Exemption,States,Iowa,2015-16,1.5,41215,NULL,†,635,Census
Exemption,Non-Medical Exemption,States,South Carolina,2015-16,1.6,59240,NULL,†,937,Stratified 1-stage cluster sample
Exemption,Non-Medical Exemption,States,New Jersey,2015-16,1.6,110116,NULL,†,1727,Census
Exemption,Non-Medical Exemption,States,Minnesota,2016-17,NA,69140,NULL,§,2143,Census
Exemption,Non-Medical Exemption,States,Mississippi,2016-17,NA,40509,NULL,‡.†,NULL,Census
Exemption,Non-Medical Exemption,States,Missouri,2016-17,NA,73355,NULL,§,1467,Census
MMR,,States,Georgia,2018-19,93.6,131275,100,≥.*,NULL,Census
MMR,,States,Kentucky,2018-19,93.4,55587,99,‡.§,NULL,Census
MMR,,States,Montana,2018-19,93.3,12480,100,*,NULL,Census
MMR,,States,Iowa,2018-19,93.3,40624,100,≥.*,NULL,Census
MMR,,States,Iowa,2020-21,93.4,39141,100,>=.*,NULL,Census
MMR,,States,Florida,2020-21,93.3,207026,100,>=.*,NULL,Census
MMR,,States,North Dakota,2020-21,93.3,10116,99.1,NULL,NULL,Census
MMR,,States,Hawaii,2017-18,95.6,16325,6.6,NULL,NULL,Stratified 2-stage cluster sample
MMR,,States,Virginia,2017-18,95.5,100581,4.4,†,NULL,Stratified 2-stage cluster sample
MMR,,States,Missouri,2017-18,95.2,73113,100,*,NULL,Census
Exemption,Non-Medical Exemption,States,Ohio,2016-17,2.1,137542,NULL,||,2836,Census
Exemption,Non-Medical Exemption,States,Pennsylvania,2016-17,1.9,143888,NULL,NULL,2778,Voluntary response
Exemption,Non-Medical Exemption,States,South Carolina,2016-17,1.9,59177,NULL,†,1124,Stratified 1-stage cluster sample
Exemption,Non-Medical Exemption,States,South Dakota,2016-17,1.8,12106,NULL,†,219,Census
Exemption,Non-Medical Exemption,States,Connecticut,2016-17,1.8,39002,NULL,†,701,Census
Exemption,Non-Medical Exemption,States,New Jersey,2016-17,1.7,109577,NULL,†,1881,Census
Exemption,Non-Medical Exemption,States,Oklahoma,2016-17,1.7,52184,NULL,‡‡,910,Census
Exemption,Non-Medical Exemption,States,North Carolina,2016-17,1.6,126454,NULL,†,2073,Voluntary response
Exemption,Non-Medical Exemption,States,Iowa,2016-17,1.6,39587,NULL,†,622,Census
Exemption,Non-Medical Exemption,States,Texas,2016-17,1.6,389999,NULL,||,6078,Census
Exemption,Non-Medical Exemption,States,Kansas,2016-17,1.5,38298,NULL,†,569,Census
Exemption,Non-Medical Exemption,States,Nebraska,2016-17,1.4,27117,NULL,†.§§,367,Census
Exemption,Non-Medical Exemption,States,Arkansas,2016-17,1.3,39666,NULL,NULL,513,Voluntary response
Exemption,Non-Medical Exemption,States,Delaware,2016-17,1.2,11490,NULL,†,133,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Tennessee,2016-17,1.1,78169,NULL,†,882,Census
Exemption,Non-Medical Exemption,States,Massachusetts,2016-17,1,70109,NULL,†,702,Census
Exemption,Non-Medical Exemption,States,Virginia,2016-17,1,102357,NULL,†,1048,Census
Exemption,Non-Medical Exemption,States,Rhode Island,2016-17,1,11100,NULL,†,109,Census
Exemption,Non-Medical Exemption,States,Oregon,2017-18,7.5,45818,NULL,||,3427,Census
Exemption,Non-Medical Exemption,States,Idaho,2017-18,6.7,22553,NULL,||,1504,Census
Exemption,Non-Medical Exemption,States,Alaska,2017-18,5.7,9692,NULL,†,549,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Arizona,2017-18,5.3,81710,NULL,‡,4336,Census
Exemption,Non-Medical Exemption,States,Utah,2017-18,5.2,48827,NULL,NULL,2526,Census
Exemption,Non-Medical Exemption,States,Wisconsin,2017-18,5.2,66178,NULL,NULL,3413,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Maine,2017-18,5,13255,NULL,NULL,666,Census
Exemption,Non-Medical Exemption,States,Colorado,2017-18,4.5,65718,NULL,§,2957,Census
Exemption,Non-Medical Exemption,States,Michigan,2017-18,4,119028,NULL,NULL,4753,Census
Exemption,Non-Medical Exemption,States,Washington,2017-18,3.9,85118,NULL,NULL,3344,Census
Exemption,Non-Medical Exemption,States,Montana,2017-18,3.9,12188,NULL,†,478,Census
Exemption,Non-Medical Exemption,States,Vermont,2017-18,3.6,6255,NULL,†,227,Census
Exemption,Non-Medical Exemption,States,Minnesota,2017-18,3.4,69807,NULL,§,2373,Census
MMR,,States,Delaware,2019-20,NA,NULL,NULL,NULL,NULL,Not Conducted
MMR,,States,District of Columbia,2019-20,NA,NULL,NULL,NULL,NULL,Not Conducted
MMR,,States,Mississippi,2019-20,99.1,37870,100,≥.*,NULL,Census
MMR,,States,Illinois,2019-20,96.6,145891,100,*,NULL,Census
MMR,,States,California,2019-20,96.5,566155,97.9,‡,NULL,Census
MMR,,States,Nebraska,2019-20,96.3,26893,96.7,‡.‡‡,NULL,Census
MMR,,States,Connecticut,2019-20,96.2,38888,100,*,NULL,Census
MMR,,States,Florida,2019-20,93.5,228298,100,≥.*.§,NULL,Census
MMR,,States,Montana,2019-20,93.6,12501,100,*,NULL,Census
MMR,,States,Maine,2019-20,94.1,13450,99.6,NULL,NULL,Census
MMR,,States,Arkansas,2019-20,94.3,39510,96.2,‡,NULL,Census (public). voluntary response (private)
MMR,,States,Rhode Island,2019-20,97.7,11219,98.5,‡.§,NULL,Census
MMR,,States,Massachusetts,2019-20,97.3,66756,100,*.‡,NULL,Census
MMR,,States,New Mexico,2019-20,97,23087,100,*,NULL,Census
MMR,,States,Texas,2019-20,96.9,398680,99.6,‡.§,NULL,Census
MMR,,States,Tennessee,2019-20,96.8,80595,100,*.§,NULL,Census
MMR,,States,Vermont,2018-19,93,6126,100,*,NULL,Census
MMR,,States,Oregon,2018-19,93,45870,100,*.‡,NULL,Census
MMR,,States,Arizona,2018-19,92.9,79981,100,*,NULL,Census
MMR,,States,Utah,2018-19,92.8,50179,100,*,NULL,Census
MMR,,States,Minnesota,2018-19,92.6,70085,98.1,§,NULL,Census
MMR,,States,Wisconsin,2018-19,92.6,66344,2.3,†.‡.§,NULL,Stratified 2-stage cluster sample
MMR,,States,Oklahoma,2018-19,92.2,54806,92.1,§,NULL,Census (public). voluntary response (private)
MMR,,States,New Hampshire,2018-19,91.8,12421,100,≥,NULL,Census
MMR,,States,Ohio,2018-19,91.6,139679,94.9,NULL,NULL,Census (public). voluntary response (private)
MMR,,States,Hawaii,2018-19,91.5,16051,6.7,NULL,NULL,Stratified 2-stage cluster sample
MMR,,States,Indiana,2018-19,91.2,82324,96.4,NULL,NULL,Census
MMR,,States,Washington,2018-19,90.8,87510,96.9,§,NULL,Census
MMR,,States,Kansas,2018-19,90.8,37838,23.1,†.‡.§,NULL,Stratified 2-stage cluster sample
MMR,,States,Alabama,2018-19,90.6,77739,100,≥.*,NULL,Census
MMR,,States,Idaho,2018-19,89.5,22995,99,NULL,NULL,Census
MMR,,States,Colorado,2018-19,87.4,64191,100,*,NULL,Census
MMR,,States,Nebraska,2018-19,96.9,26925,98.6,‡.‡‡,NULL,Census
MMR,,States,Massachusetts,2018-19,96.9,65279,100,*.‡,NULL,Census
MMR,,States,Texas,2018-19,96.9,390034,99.4,‡.§,NULL,Census
MMR,,States,New York,2018-19,97.2,220495,100,*,NULL,Census
MMR,,States,Maryland,2018-19,97.4,71431,100,‡,NULL,Census
MMR,,States,Rhode Island,2018-19,97.4,10964,100,*.‡.§,NULL,Census
MMR,,States,Delaware,2018-19,97.8,10798,9.5,NULL,NULL,Stratified 2-stage cluster sample
MMR,,States,West Virginia,2018-19,98.8,19442,79.3,¶,NULL,Voluntary response
MMR,,States,Illinois,2017-18,95.2,144858,100,*,NULL,Census
MMR,,States,Michigan,2017-18,95,119028,100,*,NULL,Census
MMR,,States,Maine,2018-19,93.8,13419,95.9,NULL,NULL,Census
MMR,,States,Florida,2018-19,93.8,224641,100,≥.*.§,NULL,Census
MMR,,States,North Dakota,2018-19,93.6,10382,99.4,NULL,NULL,Census
MMR,,States,Vermont,2020-21,94,5535,100,*,NULL,Census
MMR,,States,Kentucky,2020-21,88.9,59233,86.4,‡.§,NULL,Census (public). voluntary response (private)
MMR,,States,Georgia,2020-21,88.5,83191,100,>=.*,NULL,Census
MMR,,States,Maryland,2020-21,87.6,65764,75.6,‡,NULL,Voluntary response
MMR,,States,Arkansas,2020-21,93.2,37540,95.6,‡,NULL,Census (public). voluntary response (private)
MMR,,States,Indiana,2020-21,93.1,78694,71.4,§,NULL,Voluntary response
MMR,,States,Montana,2020-21,92.9,11279,100,*,NULL,Census
MMR,,States,Oregon,2020-21,92.7,39568,100,*.‡,NULL,Census
MMR,,States,Mississippi,2018-19,99.2,37775,100,≥.*,NULL,Census
MMR,,States,South Carolina,2018-19,94.2,58442,27,NULL,NULL,Stratified 1-stage cluster sample
MMR,,States,Arkansas,2018-19,94.2,39257,95.4,‡,NULL,Census (public). voluntary response (private)
MMR,,States,Michigan,2018-19,94.6,118632,100,*,NULL,Census
MMR,,States,Illinois,2018-19,94.7,143876,100,*,NULL,Census
MMR,,States,Missouri,2018-19,94.8,72687,100,*,NULL,Census
MMR,,States,New Jersey,2018-19,95,109161,100,≥.*,NULL,Census
MMR,,States,Virginia,2018-19,95,100394,4.4,†,NULL,Stratified 2-stage cluster sample
MMR,,States,Wyoming,2018-19,95.1,7734,100,*,NULL,Census
MMR,,States,Nevada,2018-19,95.1,37971,4.8,NULL,NULL,Stratified 2-stage cluster sample
MMR,,States,Louisiana,2018-19,95.5,56203,100,*,NULL,Census
MMR,,States,Connecticut,2018-19,95.9,38230,100,*,NULL,Census
MMR,,States,New Mexico,2018-19,96.1,25269,99.6,NULL,NULL,Census
MMR,,States,South Dakota,2018-19,96.2,12062,99.9,NULL,NULL,Census
MMR,,States,Pennsylvania,2018-19,96.4,143560,93.3,NULL,NULL,Census (public). voluntary response (private)
MMR,,States,California,2018-19,96.5,568947,97.7,‡,NULL,Census
MMR,,States,Tennessee,2018-19,96.5,78630,100,*.§,NULL,Census
MMR,,States,Oregon,2019-20,93.4,45959,100,*.‡,NULL,Census
MMR,,States,Iowa,2019-20,93.2,40812,100,≥.*,NULL,Census
MMR,,States,Kentucky,2019-20,93.1,59233,92.9,‡.§,NULL,Census
MMR,,States,Georgia,2019-20,93.1,130102,100,≥.*,NULL,Census
MMR,,States,Oklahoma,2019-20,93,55348,85.6,§,NULL,Voluntary response
MMR,,States,Wisconsin,2019-20,92.8,67391,2.6,†.‡.§,NULL,Stratified 2-stage cluster sample
MMR,,States,Arizona,2019-20,92.8,83976,98.7,NULL,NULL,Census (public). voluntary response (private)
MMR,,States,Utah,2019-20,92.7,49208,100,*,NULL,Census
MMR,,States,Minnesota,2019-20,92.6,71223,98.7,§,NULL,Census
MMR,,States,Ohio,2019-20,92.4,139103,98.8,NULL,NULL,Census
MMR,,States,New Hampshire,2019-20,91.5,12447,100,≥.*,NULL,Census
MMR,,States,Colorado,2019-20,91.1,69088,98.2,NULL,NULL,Census
MMR,,States,Kansas,2019-20,90,37865,34.3,†.‡.§,NULL,Stratified 2-stage cluster sample
MMR,,States,Hawaii,2019-20,89.7,15695,8.9,NULL,NULL,Stratified 2-stage cluster sample
MMR,,States,Idaho,2019-20,89.1,23301,98.5,NULL,NULL,Census
MMR,,States,Alabama,2019-20,86.6,59477,94.9,≥,NULL,Census
MMR,,States,Alaska,2019-20,NR,10381,82.7,§,NULL,Voluntary response
MMR,,States,Alaska,2021-22,78,9790,76.2,¶,NULL,"Vol. response (pub.), not conducted (pvt.)"
MMR,,States,Pennsylvania,2019-20,96.6,140197,98.8,NULL,NULL,Census
MMR,,States,Connecticut,2022-23,97.3,35580,100,*,NULL,Census
MMR,,States,NY-City of New York,2022-23,97.3,85379,97.6,NULL,NULL,"Census (pub.), vol. response (pvt.)"
MMR,,States,South Dakota,2019-20,96,12367,99.8,NULL,NULL,Census
MMR,,States,New Jersey,2019-20,95.9,107900,100,≥.*,NULL,Census
MMR,,States,Louisiana,2019-20,95.6,59685,100,*,NULL,Census
MMR,,States,North Carolina,2019-20,95.5,124548,97.8,‡.§,NULL,Census
MMR,,States,Nevada,2019-20,95.4,37724,99.9,NULL,NULL,Census
MMR,,States,South Carolina,2019-20,95,65938,27.5,†,NULL,Stratified 1-stage cluster sample
MMR,,States,Michigan,2019-20,94.8,120565,100,*,NULL,Census
MMR,,States,North Dakota,2019-20,94.8,10587,99.5,NULL,NULL,Census
MMR,,States,Virginia,2019-20,94.6,99399,1.2,†,NULL,Stratified 2-stage cluster sample
MMR,,States,Missouri,2019-20,94.6,72324,100,*,NULL,Census
MMR,,States,Vermont,2019-20,94.5,6293,100,*,NULL,Census
MMR,,States,Wyoming,2019-20,94.5,7913,100,*,NULL,Census
MMR,,States,Washington,2019-20,94.4,87757,91.9,§,NULL,Census
MMR,,States,Indiana,2019-20,94.4,88253,65.7,NULL,NULL,Voluntary response
MMR,,States,Mississippi,2020-21,98.9,34028,100,>=.*,NULL,Census
MMR,,States,New York,2020-21,98.3,216804,91.5,NULL,NULL,Census (public). voluntary response (private)
MMR,,States,NY-City of New York,2020-21,97.4,91920,94.2,NULL,NULL,Census (public). voluntary response (private)
MMR,,States,Rhode Island,2020-21,97,10402,93,‡.§,NULL,Census
MMR,,States,Tennessee,2020-21,96.6,73819,100,*.§,NULL,Census
MMR,,States,Louisiana,2020-21,96.2,61912,100,*,NULL,Census
MMR,,States,Nevada,2020-21,96.1,34171,94.7,NULL,NULL,Census (public). voluntary response (private)
MMR,,States,Massachusetts,2020-21,95.9,60724,100,*.‡,NULL,Census
MMR,,States,Virginia,2020-21,95.8,88273,2,†,NULL,Stratified 2-stage cluster sample
MMR,,States,New Mexico,2020-21,95.7,20589,100,*,NULL,Census
MMR,,States,Delaware,2020-21,95.7,10587,9.2,NULL,NULL,Stratified 2-stage cluster sample
MMR,,States,Pennsylvania,2020-21,95.5,129307,95,NULL,NULL,Census (public). voluntary response (private)
MMR,,States,Nebraska,2020-21,95.5,25681,94.8,‡,NULL,Census (public). voluntary response (private)
MMR,,States,Texas,2020-21,95.3,377840,98.9,‡.§,NULL,Census
MMR,,States,Connecticut,2020-21,95.3,34396,100,*,NULL,Census
MMR,,States,North Carolina,2020-21,95.2,120995,89,‡.§,NULL,Census (public). voluntary response (private)
MMR,,States,California,2020-21,95.1,498214,97.5,‡,NULL,Census
MMR,,States,Alabama,2020-21,94.7,56974,100,>=.*,NULL,Census
MMR,,States,South Dakota,2020-21,94.6,11512,99.9,NULL,NULL,Census
MMR,,States,Michigan,2020-21,94.6,106657,100,*,NULL,Census
MMR,,States,South Carolina,2020-21,94.4,56330,26.5,†,NULL,Stratified 1-stage cluster sample
MMR,,States,Washington,2020-21,94.4,74931,100,§,NULL,Census
MMR,,States,Maine,2020-21,94.3,13477,85,NULL,NULL,Voluntary response (public). census (private)
MMR,,States,New Jersey,2020-21,94.3,100144,100,>=.*,NULL,Census
MMR,,States,Wyoming,2020-21,90.2,6923,100,>=.*,NULL,Census
MMR,,States,Minnesota,2020-21,89.8,66007,95.2,NULL,NULL,Census
MMR,,States,Ohio,2020-21,89.6,128535,91.1,NULL,NULL,Census (public). voluntary response (private)
MMR,,States,NY-City of New York,2023-24,96.7,85360,99.3,NULL,NULL,Census
MMR,,States,Wisconsin,2020-21,87.2,63486,84.5,>=.†.‡.§,NULL,Voluntary response
MMR,,States,Idaho,2020-21,86.5,22677,98.3,NULL,NULL,Census
